chunk_id,ticker,year,section_label,token_count
745,AAP,2026,Item_15,500
746,AAP,2026,Item_15,500
747,AAP,2026,Item_15,500
748,AAP,2026,Item_15,500
749,AAP,2026,Item_15,500
750,AAP,2026,Item_15,500
751,AAP,2026,Item_15,500
752,AAP,2026,Item_15,500
753,AAP,2026,Item_15,500
754,AAP,2026,Item_15,500
755,AAP,2026,Item_15,500
756,AAP,2026,Item_15,500
757,AAP,2026,Item_15,500
758,AAP,2026,Item_15,500
759,AAP,2026,Item_15,500
760,AAP,2026,Item_15,500
761,AAP,2026,Item_15,500
762,AAP,2026,Item_15,500
763,AAP,2026,Item_15,500
764,AAP,2026,Item_15,500
765,AAP,2026,Item_15,500
766,AAP,2026,Item_15,500
767,AAP,2026,Item_15,500
768,AAP,2026,Item_15,500
769,AAP,2026,Item_15,500
770,AAP,2026,Item_15,500
771,AAP,2026,Item_15,500
772,AAP,2026,Item_15,500
773,AAP,2026,Item_15,500
774,AAP,2026,Item_15,500
775,AAP,2026,Item_15,500
776,AAP,2026,Item_15,500
777,AAP,2026,Item_15,500
778,AAP,2026,Item_15,500
779,AAP,2026,Item_15,500
780,AAP,2026,Item_15,500
781,AAP,2026,Item_15,500
782,AAP,2026,Item_15,500
783,AAP,2026,Item_15,500
784,AAP,2026,Item_15,500
785,AAP,2026,Item_15,500
786,AAP,2026,Item_15,500
787,AAP,2026,Item_15,500
788,AAP,2026,Item_15,500
789,AAP,2026,Item_15,500
790,AAP,2026,Item_15,500
791,AAP,2026,Item_15,500
792,AAP,2026,Item_15,500
793,AAP,2026,Item_15,429
794,AAP,2026,Item_16,170
795,AAP,2026,Item_1A,500
796,AAP,2026,Item_1A,500
797,AAP,2026,Item_1A,500
798,AAP,2026,Item_1A,500
799,AAP,2026,Item_1A,500
800,AAP,2026,Item_1A,500
801,AAP,2026,Item_1A,500
802,AAP,2026,Item_1A,500
803,AAP,2026,Item_1A,500
804,AAP,2026,Item_1A,500
805,AAP,2026,Item_1A,500
806,AAP,2026,Item_1A,500
807,AAP,2026,Item_1A,500
808,AAP,2026,Item_1A,500
809,AAP,2026,Item_1A,500
810,AAP,2026,Item_1A,500
811,AAP,2026,Item_1A,500
812,AAP,2026,Item_1A,500
813,AAP,2026,Item_1A,500
814,AAP,2026,Item_1A,500
815,AAP,2026,Item_1A,500
816,AAP,2026,Item_1A,500
817,AAP,2026,Item_1A,295
818,AAP,2026,Item_1C,500
819,AAP,2026,Item_1C,163
820,AAP,2026,Item_2,143
821,AAP,2026,Item_5,500
822,AAP,2026,Item_5,370
823,AAP,2026,Item_7,500
824,AAP,2026,Item_7,500
825,AAP,2026,Item_7,500
826,AAP,2026,Item_7,500
827,AAP,2026,Item_7,500
828,AAP,2026,Item_7,500
829,AAP,2026,Item_7,500
830,AAP,2026,Item_7,500
831,AAP,2026,Item_7,500
832,AAP,2026,Item_7,500
833,AAP,2026,Item_7,500
834,AAP,2026,Item_7,500
835,AAP,2026,Item_7,500
836,AAP,2026,Item_7,500
837,AAP,2026,Item_7,500
838,AAP,2026,Item_7,500
839,AAP,2026,Item_7,500
840,AAP,2026,Item_7,500
841,AAP,2026,Item_7,500
842,AAP,2026,Item_7,500
